id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
695	medina f.r.	0.6331	-0.2619	225	0	0	1	0	0	2019	0	0
696	meisaroh l.	0.6888	-0.6012	226	0	0	1	0	0	2019	0	0
697	"meizir, rikumahu b."	-0.4379	-0.5139	227	0	0	1	0	0	2019	0	0
698	melati p.p.	-0.3933	-0.1669	228	0	0	1	0	0	2019	0	0
699	meliana s.	0.0939	-0.9422	229	0	0	1	0	0	2019	0	0
700	menzelthe y.	0.1206	-0.7415	230	0	0	1	0	0	2019	0	0
701	meylani l.	-0.1347	-0.8167	231	0	0	4	3	6.3197	2019	0.75	1.5799
702	mezhuyev v.	0.5773	0.3904	232	0	0	1	0	0	2019	0	0
703	michrandi nasution s.	0.3278	0.2924	233	0	0	1	0	0	2019	0	0
704	mihardjo l.w.w.	-0.5754	0.2639	234	0	0	5	3	6.3197	2019	0.6	1.2639
705	milia n.f.	0.3211	0.4631	235	0	0	1	0	0	2019	0	0
706	miranto h.a.	-0.6017	0.7333	236	0	0	1	0	0	2019	0	0
707	mitayani a.	-0.6476	0.5423	237	0	0	2	0	0	2019	0	0
708	miyauchi h.	-0.652	0.4824	238	0	0	2	1	2.1066	2019	0.5	1.0533
709	mohaidin z.	0.338	-0.8505	239	0	0	1	1	2.1066	2019	1	2.1066
710	mohamad m.s.	-0.2937	-0.9015	240	0	0	2	1	2.1066	2019	0.5	1.0533
711	mohamad yusof i.	0.6582	-0.6345	241	0	0	2	1	2.1066	2019	0.5	1.0533
712	mohamed elhawary h.	0.2295	0.9181	242	0	0	1	0	0	2019	0	0
713	mohammad m.	0.5929	0.6441	243	0	0	1	0	0	2019	0	0
714	mohandes m.	-0.8134	-0.2514	244	0	0	1	0	0	2019	0	0
715	mohd nawi n.	0.507	-0.2616	245	0	0	1	1	2.1066	2019	1	2.1066
716	mohd o.b.	0.8209	0.4735	246	0	0	1	1	2.1066	2019	1	2.1066
717	mohd radzi z.	-0.8993	-0.1491	247	0	0	1	0	0	2019	0	0
718	mohid z.	-0.309	0.5201	248	0	0	3	3	6.3197	2019	1	2.1066
719	monang j.	0.8069	0.4959	249	0	0	2	2	4.2131	2019	1	2.1066
720	monica o.	0.8567	0.3286	250	0	0	1	0	0	2019	0	0
721	mubarok h.	0.1014	-0.6325	7	3	3	1	0	0	2019	0	0
722	mubarok m.h.	0.1777	-0.8996	251	0	0	1	0	0	2019	0	0
723	mubarok m.s.	0.3943	-0.7336	252	0	0	3	3	6.3197	2019	1	2.1066
724	mubarok z.	0.0137	-0.4068	253	0	0	1	2	4.2131	2019	2	4.2131
725	muchtadi-alamsyah i.	-0.4683	-0.4466	254	0	0	1	0	0	2019	0	0
726	mufassa f.h.	0.8883	0.2115	255	0	0	1	1	2.1066	2019	1	2.1066
727	mufidah i.	0.3935	0.644	256	0	0	1	0	0	2019	0	0
728	muhajir m.	0.1468	0.261	257	0	0	4	1	2.1066	2019	0.25	0.5266
729	muhammad a.	-0.601	-0.6346	258	0	0	1	0	0	2019	0	0
730	muhammad f.	0.8064	-0.118	259	0	0	5	1	2.1066	2019	0.2	0.4213
731	muharman l.	0.7462	-0.2653	260	0	0	1	0	0	2019	0	0
732	"muhsin, astuti r.p."	0.8151	0.2621	261	0	0	1	3	6.3197	2019	3	6.3197
733	mukhtar d.p.h.	0.1375	0.4946	262	0	0	1	0	0	2019	0	0
734	muldina r.	-0.0189	0.9114	263	0	0	1	0	0	2019	0	0
735	mulya f.	-0.0986	-0.9419	264	0	0	1	1	2.1066	2019	1	2.1066
736	mulyadi a.d.	0.7487	-0.1411	265	0	0	1	3	6.3197	2019	3	6.3197
737	mulyana e.	-0.938	-0.1294	266	0	0	3	0	0	2019	0	0
738	mulyana s.	-0.6477	0.1698	267	0	0	1	0	0	2019	0	0
739	mulyana t.	-0.1881	0.6114	268	0	0	1	0	0	2019	0	0
740	mulyani s.	0.3829	0.1733	269	0	0	1	2	4.2131	2019	2	4.2131
741	munadi r.	-0.8566	0.2878	270	0	0	4	0	0	2019	0	0
742	munaiseche c.p.c.	0.6621	-0.6767	271	0	0	1	7	14.7459	2019	7	14.7459
743	munandar a.	0.8706	0.0235	272	0	0	2	0	0	2019	0	0
744	munir a.	0.3525	0.8784	273	0	0	8	3	6.3197	2019	0.375	0.79
745	munir b.s.	0.1672	-0.8585	274	0	0	1	0	0	2019	0	0
746	munir m.m.	-0.6937	-0.0587	275	0	0	1	1	2.1066	2019	1	2.1066
747	munzi g.g.	-0.8681	-0.0672	276	0	0	1	0	0	2019	0	0
748	murata i.	0.4534	-0.7281	277	0	0	1	1	2.1066	2019	1	2.1066
749	murdyantoro b.	0.9476	0.0058	278	0	0	1	0	0	2019	0	0
750	murshid m.a.	-0.5433	0.6425	279	0	0	1	1	2.1066	2019	1	2.1066
751	murtadho f.	0.5289	-0.7505	280	0	0	1	0	0	2019	0	0
752	murti a.	0.6118	-0.6255	281	0	0	1	1	2.1066	2019	1	2.1066
753	murti m.a.	-0.8136	-0.0707	282	0	0	12	2	4.2131	2019	0.1667	0.3511
754	murti y.r.	-0.6006	0.5046	283	0	0	1	0	0	2019	0	0
755	musa a.f.m.s.	0.8636	-0.391	284	0	0	1	0	0	2019	0	0
756	musa l.	0.3948	0.2448	285	0	0	1	0	0	2019	0	0
757	mushtaq m.f.	0.8411	-0.4374	286	0	0	1	3	6.3197	2019	3	6.3197
758	"mustabshiroh, latuconsina r."	-0.3257	0.2425	287	0	0	2	0	0	2019	0	0
759	mustafa a.	0.7252	0.1953	288	0	0	1	1	2.1066	2019	1	2.1066
760	mustapha a.	0.4609	-0.7943	289	0	0	3	4	8.4262	2019	1.3333	2.8087
761	mustika n.p.	-0.7357	-0.3818	290	0	0	1	0	0	2019	0	0
762	mutaharrik m.i.	0.7977	-0.2952	291	0	0	1	1	2.1066	2019	1	2.1066
763	mutiara g.a.	0.275	0.3414	292	0	0	7	10	21.0656	2019	1.4286	3.0094
764	muttaqin b.i.a.	0.2083	0.3034	293	0	0	1	0	0	2019	0	0
